timestamp,dis1,dis2,dis3,vel1,vel2,vel3,b1,b2,b3
20.25,4476.74,5698.43,4403.62,-5.04941,4.21449,2.1408,4.42683e-321,4.42683e-321,4.42683e-321
20.26,4473.71,5700.95,4404.9,-5.05117,4.21226,2.13907,4.42683e-321,4.42683e-321,4.42683e-321
20.27,4470.68,5703.48,4406.19,-5.05292,4.21002,2.13734,4.42683e-321,4.42683e-321,4.42683e-321
20.28,4467.65,5706.01,4407.47,-5.05467,4.20779,2.13561,4.42683e-321,4.42683e-321,4.42683e-321
20.29,4464.61,5708.53,4408.75,-5.05642,4.20555,2.13388,4.42683e-321,4.42683e-321,4.42683e-321
20.3,4461.58,5711.05,4410.03,-5.05817,4.20332,2.13215,4.42683e-321,4.42683e-321,4.42683e-321
20.31,4458.54,5713.57,4411.31,-5.05992,4.20108,2.13042,4.42683e-321,4.42683e-321,4.42683e-321
20.32,4455.51,5716.09,4412.59,-5.06166,4.19884,2.12869,4.42683e-321,4.42683e-321,4.42683e-321
20.33,4452.47,5718.61,4413.86,-5.0634,4.19661,2.12696,4.42683e-321,4.42683e-321,4.42683e-321
20.34,4449.43,5721.13,4415.14,-5.06515,4.19437,2.12523,4.42683e-321,4.42683e-321,4.42683e-321
20.35,4446.39,5723.65,4416.41,-5.06689,4.19213,2.1235,4.42683e-321,4.42683e-321,4.42683e-321
20.36,4443.35,5726.16,4417.69,-5.06862,4.18989,2.12177,4.42683e-321,4.42683e-321,4.42683e-321
20.37,4440.31,5728.67,4418.96,-5.07036,4.18766,2.12004,4.42683e-321,4.42683e-321,4.42683e-321
20.38,4437.27,5731.19,4420.23,-5.0721,4.18542,2.11831,4.42683e-321,4.42683e-321,4.42683e-321
20.39,4434.22,5733.7,4421.5,-5.07383,4.18318,2.11658,4.42683e-321,4.42683e-321,4.42683e-321
20.4,4431.18,5736.21,4422.77,-5.07556,4.18094,2.11485,4.42683e-321,4.42683e-321,4.42683e-321
20.41,4428.13,5738.71,4424.04,-5.07729,4.1787,2.11312,4.42683e-321,4.42683e-321,4.42683e-321
20.42,4425.09,5741.22,4425.31,-5.07902,4.17646,2.11139,4.42683e-321,4.42683e-321,4.42683e-321
20.43,4422.04,5743.72,4426.57,-5.08074,4.17422,2.10966,4.42683e-321,4.42683e-321,4.42683e-321
20.44,4418.99,5746.23,4427.84,-5.08247,4.17197,2.10793,4.42683e-321,4.42683e-321,4.42683e-321
20.45,4415.94,5748.73,4429.1,-5.08419,4.16973,2.1062,4.42683e-321,4.42683e-321,4.42683e-321
20.46,4412.89,5751.23,4430.37,-5.08591,4.16749,2.10447,4.42683e-321,4.42683e-321,4.42683e-321
20.47,4409.84,5753.73,4431.63,-5.08763,4.16525,2.10274,4.42683e-321,4.42683e-321,4.42683e-321
20.48,4406.78,5756.23,4432.89,-5.08935,4.16301,2.10101,4.42683e-321,4.42683e-321,4.42683e-321
20.49,4403.73,5758.73,4434.15,-5.09107,4.16076,2.09927,4.42683e-321,4.42683e-321,4.42683e-321
20.5,4400.67,5761.22,4435.41,-5.09278,4.15852,2.09754,4.42683e-321,4.42683e-321,4.42683e-321
20.51,4397.62,5763.72,4436.67,-5.0945,4.15628,2.09581,4.42683e-321,4.42683e-321,4.42683e-321
20.52,4394.56,5766.21,4437.92,-5.09621,4.15403,2.09408,4.42683e-321,4.42683e-321,4.42683e-321
20.53,4391.5,5768.7,4439.18,-5.09792,4.15179,2.09235,4.42683e-321,4.42683e-321,4.42683e-321
20.54,4388.44,5771.19,4440.43,-5.09963,4.14954,2.09062,4.42683e-321,4.42683e-321,4.42683e-321
20.55,4385.38,5773.68,4441.69,-5.10133,4.1473,2.08889,4.42683e-321,4.42683e-321,4.42683e-321
20.56,4382.32,5776.17,4442.94,-5.10304,4.14505,2.08716,4.42683e-321,4.42683e-321,4.42683e-321
20.57,4379.26,5778.66,4444.19,-5.10474,4.14281,2.08543,4.42683e-321,4.42683e-321,4.42683e-321
20.58,4376.19,5781.14,4445.44,-5.10644,4.14056,2.0837,4.42683e-321,4.42683e-321,4.42683e-321
20.59,4373.13,5783.63,4446.69,-5.10814,4.13831,2.08197,4.42683e-321,4.42683e-321,4.42683e-321
20.6,4370.06,5786.11,4447.94,-5.10984,4.13607,2.08024,4.42683e-321,4.42683e-321,4.42683e-321
20.61,4367,5788.59,4449.19,-5.11154,4.13382,2.07851,4.42683e-321,4.42683e-321,4.42683e-321
20.62,4363.93,5791.07,4450.44,-5.11323,4.13157,2.07678,4.42683e-321,4.42683e-321,4.42683e-321
20.63,4360.86,5793.55,4451.68,-5.11493,4.12932,2.07505,4.42683e-321,4.42683e-321,4.42683e-321
20.64,4357.79,5796.02,4452.93,-5.11662,4.12707,2.07331,4.42683e-321,4.42683e-321,4.42683e-321
20.65,4354.72,5798.5,4454.17,-5.11831,4.12483,2.07158,4.42683e-321,4.42683e-321,4.42683e-321
20.66,4351.65,5800.97,4455.41,-5.12,4.12258,2.06985,4.42683e-321,4.42683e-321,4.42683e-321
20.67,4348.58,5803.45,4456.65,-5.12169,4.12033,2.06812,4.42683e-321,4.42683e-321,4.42683e-321
20.68,4345.5,5805.92,4457.89,-5.12337,4.11808,2.06639,4.42683e-321,4.42683e-321,4.42683e-321
20.69,4342.43,5808.39,4459.13,-5.12505,4.11583,2.06466,4.42683e-321,4.42683e-321,4.42683e-321
20.7,4339.35,5810.86,4460.37,-5.12674,4.11358,2.06293,4.42683e-321,4.42683e-321,4.42683e-321
20.71,4336.28,5813.32,4461.61,-5.12842,4.11133,2.0612,4.42683e-321,4.42683e-321,4.42683e-321
20.72,4333.2,5815.79,4462.84,-5.13009,4.10907,2.05947,4.42683e-321,4.42683e-321,4.42683e-321
20.73,4330.12,5818.26,4464.08,-5.13177,4.10682,2.05774,4.42683e-321,4.42683e-321,4.42683e-321
20.74,4327.04,5820.72,4465.31,-5.13345,4.10457,2.05601,4.42683e-321,4.42683e-321,4.42683e-321
20.75,4323.96,5823.18,4466.55,-5.13512,4.10232,2.05428,4.42683e-321,4.42683e-321,4.42683e-321
20.76,4320.88,5825.64,4467.78,-5.13679,4.10007,2.05254,4.42683e-321,4.42683e-321,4.42683e-321
20.77,4317.8,5828.1,4469.01,-5.13846,4.09781,2.05081,4.42683e-321,4.42683e-321,4.42683e-321
20.78,4314.71,5830.56,4470.24,-5.14013,4.09556,2.04908,4.42683e-321,4.42683e-321,4.42683e-321
20.79,4311.63,5833.02,4471.47,-5.1418,4.09331,2.04735,4.42683e-321,4.42683e-321,4.42683e-321
20.8,4308.54,5835.47,4472.7,-5.14347,4.09105,2.04562,4.42683e-321,4.42683e-321,4.42683e-321
20.81,4305.46,5837.92,4473.92,-5.14513,4.0888,2.04389,4.42683e-321,4.42683e-321,4.42683e-321
20.82,4302.37,5840.38,4475.15,-5.14679,4.08654,2.04216,4.42683e-321,4.42683e-321,4.42683e-321
20.83,4299.28,5842.83,4476.37,-5.14845,4.08429,2.04043,4.42683e-321,4.42683e-321,4.42683e-321
20.84,4296.19,5845.28,4477.6,-5.15011,4.08203,2.0387,4.42683e-321,4.42683e-321,4.42683e-321
20.85,4293.1,5847.73,4478.82,-5.15177,4.07978,2.03697,4.42683e-321,4.42683e-321,4.42683e-321
20.86,4290.01,5850.17,4480.04,-5.15342,4.07752,2.03523,4.42683e-321,4.42683e-321,4.42683e-321
20.87,4286.92,5852.62,4481.26,-5.15508,4.07526,2.0335,4.42683e-321,4.42683e-321,4.42683e-321
20.88,4283.82,5855.06,4482.48,-5.15673,4.07301,2.03177,4.42683e-321,4.42683e-321,4.42683e-321
20.89,4280.73,5857.51,4483.7,-5.15838,4.07075,2.03004,4.42683e-321,4.42683e-321,4.42683e-321
20.9,4277.63,5859.95,4484.92,-5.16003,4.06849,2.02831,4.42683e-321,4.42683e-321,4.42683e-321
20.91,4274.54,5862.39,4486.13,-5.16168,4.06624,2.02658,4.42683e-321,4.42683e-321,4.42683e-321
20.92,4271.44,5864.83,4487.35,-5.16332,4.06398,2.02485,4.42683e-321,4.42683e-321,4.42683e-321
20.93,4268.34,5867.27,4488.56,-5.16497,4.06172,2.02312,4.42683e-321,4.42683e-321,4.42683e-321
20.94,4265.24,5869.7,4489.78,-5.16661,4.05946,2.02139,4.42683e-321,4.42683e-321,4.42683e-321
20.95,4262.14,5872.14,4490.99,-5.16825,4.0572,2.01965,4.42683e-321,4.42683e-321,4.42683e-321
20.96,4259.04,5874.57,4492.2,-5.16989,4.05494,2.01792,4.42683e-321,4.42683e-321,4.42683e-321
20.97,4255.94,5877,4493.41,-5.17153,4.05268,2.01619,4.42683e-321,4.42683e-321,4.42683e-321
20.98,4252.83,5879.44,4494.62,-5.17316,4.05042,2.01446,4.42683e-321,4.42683e-321,4.42683e-321
20.99,4249.73,5881.86,4495.83,-5.1748,4.04816,2.01273,4.42683e-321,4.42683e-321,4.42683e-321
21,4246.62,5884.29,4497.04,-5.17643,4.0459,2.011,4.42683e-321,4.42683e-321,4.42683e-321
21.01,4243.52,5886.72,4498.24,-5.17806,4.04364,2.00927,4.42683e-321,4.42683e-321,4.42683e-321
21.02,4240.41,5889.15,4499.45,-5.17969,4.04138,2.00754,4.42683e-321,4.42683e-321,4.42683e-321
21.03,4237.3,5891.57,4500.65,-5.18132,4.03912,2.00581,4.42683e-321,4.42683e-321,4.42683e-321
21.04,4234.19,5893.99,4501.85,-5.18295,4.03686,2.00408,4.42683e-321,4.42683e-321,4.42683e-321
21.05,4231.08,5896.41,4503.06,-5.18457,4.03459,2.00234,4.42683e-321,4.42683e-321,4.42683e-321
21.06,4227.97,5898.83,4504.26,-5.18619,4.03233,2.00061,4.42683e-321,4.42683e-321,4.42683e-321
21.07,4224.86,5901.25,4505.46,-5.18781,4.03007,1.99888,4.42683e-321,4.42683e-321,4.42683e-321
21.08,4221.74,5903.67,4506.66,-5.18943,4.0278,1.99715,4.42683e-321,4.42683e-321,4.42683e-321
21.09,4218.63,5906.09,4507.85,-5.19105,4.02554,1.99542,4.42683e-321,4.42683e-321,4.42683e-321
21.1,4215.51,5908.5,4509.05,-5.19267,4.02328,1.99369,4.42683e-321,4.42683e-321,4.42683e-321
21.11,4212.4,5910.91,4510.25,-5.19428,4.02101,1.99196,4.42683e-321,4.42683e-321,4.42683e-321
21.12,4209.28,5913.33,4511.44,-5.1959,4.01875,1.99023,4.42683e-321,4.42683e-321,4.42683e-321
21.13,4206.16,5915.74,4512.63,-5.19751,4.01648,1.9885,4.42683e-321,4.42683e-321,4.42683e-321
21.14,4203.04,5918.15,4513.83,-5.19912,4.01422,1.98676,4.42683e-321,4.42683e-321,4.42683e-321
21.15,4199.92,5920.55,4515.02,-5.20073,4.01195,1.98503,4.42683e-321,4.42683e-321,4.42683e-321
21.16,4196.8,5922.96,4516.21,-5.20233,4.00969,1.9833,4.42683e-321,4.42683e-321,4.42683e-321
21.17,4193.68,5925.37,4517.4,-5.20394,4.00742,1.98157,4.42683e-321,4.42683e-321,4.42683e-321
21.18,4190.56,5927.77,4518.59,-5.20554,4.00516,1.97984,4.42683e-321,4.42683e-321,4.42683e-321
21.19,4187.43,5930.17,4519.77,-5.20714,4.00289,1.97811,4.42683e-321,4.42683e-321,4.42683e-321
21.2,4184.31,5932.57,4520.96,-5.20874,4.00062,1.97638,4.42683e-321,4.42683e-321,4.42683e-321
21.21,4181.18,5934.97,4522.15,-5.21034,3.99835,1.97465,4.42683e-321,4.42683e-321,4.42683e-321
21.22,4178.06,5937.37,4523.33,-5.21194,3.99609,1.97292,4.42683e-321,4.42683e-321,4.42683e-321
21.23,4174.93,5939.77,4524.51,-5.21354,3.99382,1.97119,4.42683e-321,4.42683e-321,4.42683e-321
21.24,4171.8,5942.16,4525.7,-5.21513,3.99155,1.96946,4.42683e-321,4.42683e-321,4.42683e-321
21.25,4168.67,5944.56,4526.88,-5.21672,3.98928,1.96772,4.42683e-321,4.42683e-321,4.42683e-321
21.26,4165.54,5946.95,4528.06,-5.21831,3.98701,1.96599,4.42683e-321,4.42683e-321,4.42683e-321
21.27,4162.41,5949.34,4529.24,-5.2199,3.98474,1.96426,4.42683e-321,4.42683e-321,4.42683e-321
21.28,4159.28,5951.73,4530.41,-5.22149,3.98247,1.96253,4.42683e-321,4.42683e-321,4.42683e-321
21.29,4156.14,5954.12,4531.59,-5.22307,3.9802,1.9608,4.42683e-321,4.42683e-321,4.42683e-321
21.3,4153.01,5956.51,4532.77,-5.22466,3.97793,1.95907,4.42683e-321,4.42683e-321,4.42683e-321
21.31,4149.87,5958.89,4533.94,-5.22624,3.97566,1.95734,4.42683e-321,4.42683e-321,4.42683e-321
21.32,4146.74,5961.28,4535.12,-5.22782,3.97339,1.95561,4.42683e-321,4.42683e-321,4.42683e-321
21.33,4143.6,5963.66,4536.29,-5.2294,3.97112,1.95388,4.42683e-321,4.42683e-321,4.42683e-321
21.34,4140.46,5966.05,4537.46,-5.23098,3.96885,1.95215,4.42683e-321,4.42683e-321,4.42683e-321
21.35,4137.32,5968.43,4538.63,-5.23255,3.96658,1.95042,4.42683e-321,4.42683e-321,4.42683e-321
21.36,4134.18,5970.81,4539.8,-5.23413,3.96431,1.94869,4.42683e-321,4.42683e-321,4.42683e-321
21.37,4131.04,5973.18,4540.97,-5.2357,3.96204,1.94695,4.42683e-321,4.42683e-321,4.42683e-321
21.38,4127.9,5975.56,4542.14,-5.23727,3.95976,1.94522,4.42683e-321,4.42683e-321,4.42683e-321
21.39,4124.76,5977.93,4543.3,-5.23884,3.95749,1.94349,4.42683e-321,4.42683e-321,4.42683e-321
21.4,4121.61,5980.31,4544.47,-5.24041,3.95522,1.94176,4.42683e-321,4.42683e-321,4.42683e-321
21.41,4118.47,5982.68,4545.63,-5.24197,3.95294,1.94003,4.42683e-321,4.42683e-321,4.42683e-321
21.42,4115.32,5985.05,4546.8,-5.24354,3.95067,1.9383,4.42683e-321,4.42683e-321,4.42683e-321
21.43,4112.18,5987.42,4547.96,-5.2451,3.9484,1.93657,4.42683e-321,4.42683e-321,4.42683e-321
21.44,4109.03,5989.79,4549.12,-5.24666,3.94612,1.93484,4.42683e-321,4.42683e-321,4.42683e-321
21.45,4105.88,5992.16,4550.28,-5.24822,3.94385,1.93311,4.42683e-321,4.42683e-321,4.42683e-321
21.46,4102.73,5994.52,4551.44,-5.24978,3.94157,1.93138,4.42683e-321,4.42683e-321,4.42683e-321
21.47,4099.58,5996.89,4552.6,-5.25134,3.9393,1.92965,4.42683e-321,4.42683e-321,4.42683e-321
21.48,4096.43,5999.25,4553.76,-5.25289,3.93702,1.92792,4.42683e-321,4.42683e-321,4.42683e-321
21.49,4093.28,6001.61,4554.91,-5.25445,3.93475,1.92619,4.42683e-321,4.42683e-321,4.42683e-321
21.5,4090.12,6003.97,4556.07,-5.256,3.93247,1.92446,4.42683e-321,4.42683e-321,4.42683e-321
21.51,4086.97,6006.33,4557.22,-5.25755,3.93019,1.92273,4.42683e-321,4.42683e-321,4.42683e-321
21.52,4083.81,6008.69,4558.38,-5.2591,3.92792,1.921,4.42683e-321,4.42683e-321,4.42683e-321
21.53,4080.66,6011.04,4559.53,-5.26064,3.92564,1.91927,4.42683e-321,4.42683e-321,4.42683e-321
21.54,4077.5,6013.4,4560.68,-5.26219,3.92336,1.91753,4.42683e-321,4.42683e-321,4.42683e-321
21.55,4074.34,6015.75,4561.83,-5.26373,3.92109,1.9158,4.42683e-321,4.42683e-321,4.42683e-321
21.56,4071.18,6018.1,4562.98,-5.26528,3.91881,1.91407,4.42683e-321,4.42683e-321,4.42683e-321
21.57,4068.02,6020.46,4564.13,-5.26682,3.91653,1.91234,4.42683e-321,4.42683e-321,4.42683e-321
21.58,4064.86,6022.8,4565.27,-5.26835,3.91425,1.91061,4.42683e-321,4.42683e-321,4.42683e-321
21.59,4061.7,6025.15,4566.42,-5.26989,3.91197,1.90888,4.42683e-321,4.42683e-321,4.42683e-321
21.6,4058.54,6027.5,4567.56,-5.27143,3.90969,1.90715,4.42683e-321,4.42683e-321,4.42683e-321
21.61,4055.38,6029.84,4568.71,-5.27296,3.90742,1.90542,4.42683e-321,4.42683e-321,4.42683e-321
21.62,4052.21,6032.19,4569.85,-5.27449,3.90514,1.90369,4.42683e-321,4.42683e-321,4.42683e-321
21.63,4049.05,6034.53,4570.99,-5.27602,3.90286,1.90196,4.42683e-321,4.42683e-321,4.42683e-321
21.64,4045.88,6036.87,4572.13,-5.27755,3.90058,1.90023,4.42683e-321,4.42683e-321,4.42683e-321
21.65,4042.71,6039.21,4573.27,-5.27908,3.8983,1.8985,4.42683e-321,4.42683e-321,4.42683e-321
21.66,4039.55,6041.55,4574.41,-5.28061,3.89602,1.89677,4.42683e-321,4.42683e-321,4.42683e-321
21.67,4036.38,6043.89,4575.55,-5.28213,3.89374,1.89504,4.42683e-321,4.42683e-321,4.42683e-321
21.68,4033.21,6046.22,4576.68,-5.28365,3.89145,1.89331,4.42683e-321,4.42683e-321,4.42683e-321
21.69,4030.04,6048.56,4577.82,-5.28518,3.88917,1.89158,4.42683e-321,4.42683e-321,4.42683e-321
21.7,4026.87,6050.89,4578.95,-5.2867,3.88689,1.88985,4.42683e-321,4.42683e-321,4.42683e-321
21.71,4023.69,6053.22,4580.09,-5.28821,3.88461,1.88812,4.42683e-321,4.42683e-321,4.42683e-321
21.72,4020.52,6055.55,4581.22,-5.28973,3.88233,1.88639,4.42683e-321,4.42683e-321,4.42683e-321
21.73,4017.35,6057.88,4582.35,-5.29124,3.88005,1.88466,4.42683e-321,4.42683e-321,4.42683e-321
21.74,4014.17,6060.21,4583.48,-5.29276,3.87776,1.88293,4.42683e-321,4.42683e-321,4.42683e-321
21.75,4010.99,6062.53,4584.61,-5.29427,3.87548,1.8812,4.42683e-321,4.42683e-321,4.42683e-321
21.76,4007.82,6064.86,4585.74,-5.29578,3.8732,1.87947,4.42683e-321,4.42683e-321,4.42683e-321
21.77,4004.64,6067.18,4586.87,-5.29729,3.87091,1.87774,4.42683e-321,4.42683e-321,4.42683e-321
21.78,4001.46,6069.5,4587.99,-5.2988,3.86863,1.87601,4.42683e-321,4.42683e-321,4.42683e-321
21.79,3998.28,6071.82,4589.12,-5.3003,3.86634,1.87428,4.42683e-321,4.42683e-321,4.42683e-321
21.8,3995.1,6074.14,4590.24,-5.3018,3.86406,1.87255,4.42683e-321,4.42683e-321,4.42683e-321
21.81,3991.92,6076.46,4591.37,-5.30331,3.86178,1.87083,4.42683e-321,4.42683e-321,4.42683e-321
21.82,3988.74,6078.78,4592.49,-5.30481,3.85949,1.8691,4.42683e-321,4.42683e-321,4.42683e-321
21.83,3985.55,6081.09,4593.61,-5.30631,3.85721,1.86737,4.42683e-321,4.42683e-321,4.42683e-321
21.84,3982.37,6083.4,4594.73,-5.3078,3.85492,1.86564,4.42683e-321,4.42683e-321,4.42683e-321
21.85,3979.18,6085.72,4595.85,-5.3093,3.85264,1.86391,4.42683e-321,4.42683e-321,4.42683e-321
21.86,3976,6088.03,4596.96,-5.31079,3.85035,1.86218,4.42683e-321,4.42683e-321,4.42683e-321
21.87,3972.81,6090.34,4598.08,-5.31229,3.84806,1.86045,4.42683e-321,4.42683e-321,4.42683e-321
21.88,3969.62,6092.65,4599.2,-5.31378,3.84578,1.85872,4.42683e-321,4.42683e-321,4.42683e-321
21.89,3966.43,6094.95,4600.31,-5.31527,3.84349,1.85699,4.42683e-321,4.42683e-321,4.42683e-321
21.9,3963.24,6097.26,4601.43,-5.31675,3.8412,1.85526,4.42683e-321,4.42683e-321,4.42683e-321
21.91,3960.05,6099.56,4602.54,-5.31824,3.83892,1.85353,4.42683e-321,4.42683e-321,4.42683e-321
21.92,3956.86,6101.86,4603.65,-5.31972,3.83663,1.8518,4.42683e-321,4.42683e-321,4.42683e-321
21.93,3953.67,6104.17,4604.76,-5.32121,3.83434,1.85007,4.42683e-321,4.42683e-321,4.42683e-321
21.94,3950.48,6106.47,4605.87,-5.32269,3.83205,1.84834,4.42683e-321,4.42683e-321,4.42683e-321
21.95,3947.28,6108.76,4606.98,-5.32417,3.82976,1.84662,4.42683e-321,4.42683e-321,4.42683e-321
21.96,3944.09,6111.06,4608.09,-5.32565,3.82748,1.84489,4.42683e-321,4.42683e-321,4.42683e-321
21.97,3940.89,6113.36,4609.19,-5.32712,3.82519,1.84316,4.42683e-321,4.42683e-321,4.42683e-321
21.98,3937.69,6115.65,4610.3,-5.3286,3.8229,1.84143,4.42683e-321,4.42683e-321,4.42683e-321
21.99,3934.5,6117.95,4611.4,-5.33007,3.82061,1.8397,4.42683e-321,4.42683e-321,4.42683e-321
22,3931.3,6120.24,4612.51,-5.33154,3.81832,1.83797,4.42683e-321,4.42683e-321,4.42683e-321
22.01,3928.1,6122.53,4613.61,-5.33301,3.81603,1.83624,4.42683e-321,4.42683e-321,4.42683e-321
22.02,3924.9,6124.82,4614.71,-5.33448,3.81374,1.83451,4.42683e-321,4.42683e-321,4.42683e-321
22.03,3921.7,6127.1,4615.81,-5.33595,3.81145,1.83278,4.42683e-321,4.42683e-321,4.42683e-321
22.04,3918.49,6129.39,4616.91,-5.33741,3.80916,1.83106,4.42683e-321,4.42683e-321,4.42683e-321
22.05,3915.29,6131.67,4618.01,-5.33888,3.80687,1.82933,4.42683e-321,4.42683e-321,4.42683e-321
22.06,3912.09,6133.96,4619.1,-5.34034,3.80458,1.8276,4.42683e-321,4.42683e-321,4.42683e-321
22.07,3908.88,6136.24,4620.2,-5.3418,3.80229,1.82587,4.42683e-321,4.42683e-321,4.42683e-321
22.08,3905.68,6138.52,4621.29,-5.34326,3.8,1.82414,4.42683e-321,4.42683e-321,4.42683e-321
22.09,3902.47,6140.8,4622.39,-5.34472,3.7977,1.82241,4.42683e-321,4.42683e-321,4.42683e-321
22.1,3899.26,6143.08,4623.48,-5.34617,3.79541,1.82068,4.42683e-321,4.42683e-321,4.42683e-321
22.11,3896.06,6145.35,4624.57,-5.34763,3.79312,1.81896,4.42683e-321,4.42683e-321,4.42683e-321
22.12,3892.85,6147.63,4625.66,-5.34908,3.79083,1.81723,4.42683e-321,4.42683e-321,4.42683e-321
22.13,3889.64,6149.9,4626.75,-5.35053,3.78853,1.8155,4.42683e-321,4.42683e-321,4.42683e-321
22.14,3886.43,6152.18,4627.84,-5.35198,3.78624,1.81377,4.42683e-321,4.42683e-321,4.42683e-321
22.15,3883.21,6154.45,4628.93,-5.35343,3.78395,1.81204,4.42683e-321,4.42683e-321,4.42683e-321
22.16,3880,6156.72,4630.02,-5.35488,3.78165,1.81032,4.42683e-321,4.42683e-321,4.42683e-321
22.17,3876.79,6158.99,4631.1,-5.35632,3.77936,1.80859,4.42683e-321,4.42683e-321,4.42683e-321
22.18,3873.57,6161.25,4632.19,-5.35777,3.77707,1.80686,4.42683e-321,4.42683e-321,4.42683e-321
22.19,3870.36,6163.52,4633.27,-5.35921,3.77477,1.80513,4.42683e-321,4.42683e-321,4.42683e-321
22.2,3867.14,6165.78,4634.35,-5.36065,3.77248,1.8034,4.42683e-321,4.42683e-321,4.42683e-321
22.21,3863.93,6168.05,4635.44,-5.36209,3.77018,1.80168,4.42683e-321,4.42683e-321,4.42683e-321
22.22,3860.71,6170.31,4636.52,-5.36352,3.76789,1.79995,4.42683e-321,4.42683e-321,4.42683e-321
22.23,3857.49,6172.57,4637.6,-5.36496,3.76559,1.79822,4.42683e-321,4.42683e-321,4.42683e-321
22.24,3854.27,6174.83,4638.67,-5.36639,3.7633,1.79649,4.42683e-321,4.42683e-321,4.42683e-321
22.25,3851.05,6177.08,4639.75,-5.36782,3.761,1.79477,4.42683e-321,4.42683e-321,4.42683e-321
22.26,3847.83,6179.34,4640.83,-5.36926,3.75871,1.79304,4.42683e-321,4.42683e-321,4.42683e-321
22.27,3844.61,6181.59,4641.9,-5.37068,3.75641,1.79131,4.42683e-321,4.42683e-321,4.42683e-321
22.28,3841.38,6183.85,4642.98,-5.37211,3.75412,1.78958,4.42683e-321,4.42683e-321,4.42683e-321
22.29,3838.16,6186.1,4644.05,-5.37354,3.75182,1.78786,4.42683e-321,4.42683e-321,4.42683e-321
22.3,3834.93,6188.35,4645.12,-5.37496,3.74952,1.78613,4.42683e-321,4.42683e-321,4.42683e-321
22.31,3831.71,6190.6,4646.19,-5.37639,3.74722,1.7844,4.42683e-321,4.42683e-321,4.42683e-321
22.32,3828.48,6192.85,4647.26,-5.37781,3.74493,1.78267,4.42683e-321,4.42683e-321,4.42683e-321
22.33,3825.26,6195.09,4648.33,-5.37923,3.74263,1.78095,4.42683e-321,4.42683e-321,4.42683e-321
22.34,3822.03,6197.34,4649.4,-5.38064,3.74033,1.77922,4.42683e-321,4.42683e-321,4.42683e-321
22.35,3818.8,6199.58,4650.47,-5.38206,3.73803,1.77749,4.42683e-321,4.42683e-321,4.42683e-321
22.36,3815.57,6201.82,4651.53,-5.38348,3.73574,1.77577,4.42683e-321,4.42683e-321,4.42683e-321
22.37,3812.34,6204.06,4652.6,-5.38489,3.73344,1.77404,4.42683e-321,4.42683e-321,4.42683e-321
22.38,3809.11,6206.3,4653.66,-5.3863,3.73114,1.77231,4.42683e-321,4.42683e-321,4.42683e-321
22.39,3805.87,6208.54,4654.73,-5.38771,3.72884,1.77058,4.42683e-321,4.42683e-321,4.42683e-321
22.4,3802.64,6210.78,4655.79,-5.38912,3.72654,1.76886,4.42683e-321,4.42683e-321,4.42683e-321
22.41,3799.41,6213.01,4656.85,-5.39053,3.72424,1.76713,4.42683e-321,4.42683e-321,4.42683e-321
22.42,3796.17,6215.25,4657.91,-5.39193,3.72194,1.7654,4.42683e-321,4.42683e-321,4.42683e-321
22.43,3792.94,6217.48,4658.97,-5.39334,3.71964,1.76368,4.42683e-321,4.42683e-321,4.42683e-321
22.44,3789.7,6219.71,4660.03,-5.39474,3.71734,1.76195,4.42683e-321,4.42683e-321,4.42683e-321
22.45,3786.46,6221.94,4661.08,-5.39614,3.71504,1.76023,4.42683e-321,4.42683e-321,4.42683e-321
22.46,3783.23,6224.17,4662.14,-5.39754,3.71274,1.7585,4.42683e-321,4.42683e-321,4.42683e-321
22.47,3779.99,6226.4,4663.19,-5.39894,3.71044,1.75677,4.42683e-321,4.42683e-321,4.42683e-321
22.48,3776.75,6228.62,4664.25,-5.40033,3.70814,1.75505,4.42683e-321,4.42683e-321,4.42683e-321
22.49,3773.51,6230.84,4665.3,-5.40173,3.70584,1.75332,4.42683e-321,4.42683e-321,4.42683e-321
22.5,3770.26,6233.07,4666.35,-5.40312,3.70354,1.75159,4.42683e-321,4.42683e-321,4.42683e-321
22.51,3767.02,6235.29,4667.4,-5.40451,3.70124,1.74987,4.42683e-321,4.42683e-321,4.42683e-321
22.52,3763.78,6237.51,4668.45,-5.4059,3.69894,1.74814,4.42683e-321,4.42683e-321,4.42683e-321
22.53,3760.53,6239.73,4669.5,-5.40729,3.69663,1.74642,4.42683e-321,4.42683e-321,4.42683e-321
22.54,3757.29,6241.95,4670.55,-5.40868,3.69433,1.74469,4.42683e-321,4.42683e-321,4.42683e-321
22.55,3754.04,6244.16,4671.59,-5.41007,3.69203,1.74296,4.42683e-321,4.42683e-321,4.42683e-321
22.56,3750.8,6246.38,4672.64,-5.41145,3.68973,1.74124,4.42683e-321,4.42683e-321,4.42683e-321
22.57,3747.55,6248.59,4673.68,-5.41283,3.68743,1.73951,4.42683e-321,4.42683e-321,4.42683e-321
22.58,3744.3,6250.8,4674.72,-5.41421,3.68512,1.73779,4.42683e-321,4.42683e-321,4.42683e-321
22.59,3741.05,6253.01,4675.77,-5.41559,3.68282,1.73606,4.42683e-321,4.42683e-321,4.42683e-321
22.6,3737.8,6255.22,4676.81,-5.41697,3.68052,1.73434,4.42683e-321,4.42683e-321,4.42683e-321
